,geographic_name,site_type,longitude,latitude,geometry,date_mod,geo_database,google_maps,open_street_maps,aerial_photograph,cartographic_sheet,dictionary
818,las palmas,,-75.38375231601955,3.5340167870726287,POINT Z (-75.38375231601955 3.534016787072629 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
819,buenavista,,-75.31310891170844,3.534776535726172,POINT Z (-75.31310891170844 3.534776535726172 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
820,londres,,-75.30421955332821,3.5353853897129195,POINT Z (-75.30421955332821 3.535385389712919 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,True
821,las tortolas,,-75.34763604806166,3.536107626459214,POINT Z (-75.34763604806166 3.536107626459214 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
822,las rosas,,-75.31141156763326,3.536673400029671,POINT Z (-75.31141156763326 3.536673400029671 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
823,alta gracia,,-75.29438028193896,3.537177288329995,POINT Z (-75.29438028193896 3.537177288329995 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
824,el paraíso,,-75.30327418177448,3.5387555838033453,POINT Z (-75.30327418177448 3.538755583803345 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
825,la rivera,,-75.32001950897177,3.538947581806836,POINT Z (-75.32001950897177 3.538947581806836 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
826,la alegría,,-75.30546790792106,3.539499294954545,POINT Z (-75.30546790792106 3.539499294954545 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
827,el arrayan,,-75.29308407097326,3.540006558814747,POINT Z (-75.29308407097326 3.540006558814747 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
828,casa quemada,,-75.31441592005221,3.5400089754777553,POINT Z (-75.31441592005221 3.540008975477755 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
829,las guacamayas,,-75.41667584994043,3.541769495422468,POINT Z (-75.41667584994043 3.541769495422468 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
830,los naranjos,,-75.31034727276904,3.541999793511249,POINT Z (-75.31034727276904 3.541999793511249 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
831,punteralan,,-75.40186844540825,3.542017867787926,POINT Z (-75.40186844540825 3.542017867787926 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
832,la pradera,,-75.30892490123288,3.542179966648119,POINT Z (-75.30892490123288 3.542179966648119 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
833,las brisas,,-75.31505228629004,3.543714465730193,POINT Z (-75.31505228629004 3.543714465730193 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
834,potreritos,,-75.31090134671548,3.543808061891088,POINT Z (-75.31090134671548 3.543808061891088 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
835,la chiquita,,-75.39605717726961,3.5438801878237096,POINT Z (-75.39605717726961 3.54388018782371 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
836,el davis,,-75.31173533754108,3.544288867925926,POINT Z (-75.31173533754108 3.544288867925926 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
837,brasilia,,-75.40274082139194,3.562152249205529,POINT Z (-75.40274082139194 3.562152249205529 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,True
838,la manuela,,-75.30788526377187,3.5633785098980293,POINT Z (-75.30788526377187 3.563378509898029 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
839,la rosalia,,-75.35481847120795,3.5641478592144664,POINT Z (-75.35481847120795 3.564147859214466 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
840,el pital,,-75.31309111662576,3.564891381519755,POINT Z (-75.31309111662576 3.564891381519755 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
841,el reposo,,-75.401396840397,3.564928276158478,POINT Z (-75.401396840397 3.564928276158478 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
842,la palmita,,-75.40119119560121,3.5654711982494125,POINT Z (-75.40119119560121 3.565471198249412 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
843,betania,,-75.29527185654658,3.5660638232529513,POINT Z (-75.29527185654658 3.566063823252951 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
844,florencia,,-75.30788347544153,3.5660638832433085,POINT Z (-75.30788347544153 3.566063883243308 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
845,el retiro,,-75.30214333278106,3.566915301016879,POINT Z (-75.30214333278106 3.566915301016879 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
846,los hobos,,-75.33329210233957,3.5682528306808448,POINT Z (-75.33329210233957 3.568252830680845 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,True
847,escuela camilo torres,Escuela,-75.38177262356106,3.590589095531643,POINT Z (-75.38177262356106 3.590589095531643 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
848,palacio municipal,,-75.38327644256444,3.59095077437484,POINT Z (-75.38327644256444 3.59095077437484 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
849,los mangos,,-75.35435185059386,3.5914164697720077,POINT Z (-75.35435185059386 3.591416469772008 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
850,el retiro,,-75.2932649898637,3.591563315588804,POINT Z (-75.2932649898637 3.591563315588804 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
851,cementerio,Cementerio,-75.37718970004654,3.59157655341441,POINT Z (-75.37718970004654 3.59157655341441 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
852,el danubio,,-75.31231081086115,3.5917232082662536,POINT Z (-75.31231081086115 3.591723208266254 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
853,el rayo,,-75.30181293650837,3.5926483285630346,POINT Z (-75.30181293650837 3.592648328563035 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,True
854,colegio san juan bosco,Colegio,-75.38411651432463,3.5927555374511853,POINT Z (-75.38411651432463 3.592755537451185 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
855,instituto nacional martín pomala,Instituto,-75.37936786772887,3.593146073667609,POINT Z (-75.37936786772887 3.593146073667609 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
856,guamalito,,-75.40490883114137,3.5934019170303304,POINT Z (-75.40490883114137 3.59340191703033 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
857,hospital nuestra señora de lourdes,Hospital,-75.38228658741087,3.5937870906696547,POINT Z (-75.38228658741087 3.593787090669655 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
858,san antonio,,-75.31472958365795,3.593912427747421,POINT Z (-75.31472958365795 3.593912427747421 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
859,las  brisas,,-75.42370600797115,3.5951065976456458,POINT Z (-75.42370600797115 3.595106597645646 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
860,las varas,,-75.41729318641008,3.5451208445157736,POINT Z (-75.41729318641008 3.545120844515774 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
861,los ciruelos,,-75.39818883611322,3.5455157044304944,POINT Z (-75.39818883611322 3.545515704430494 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
862,la espezanza,,-75.31481093717026,3.5460718858754245,POINT Z (-75.31481093717026 3.546071885875425 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
863,la floresta,,-75.32058049992087,3.5461053674149157,POINT Z (-75.32058049992087 3.546105367414916 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
864,las tortolas,,-75.3474543246725,3.5494990583287396,POINT Z (-75.3474543246725 3.54949905832874 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
865,califrio,,-75.29567331657294,3.5506201548827803,POINT Z (-75.29567331657294 3.55062015488278 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
866,mirolindo,,-75.34212287616052,3.5524007494820626,POINT Z (-75.34212287616052 3.552400749482063 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
867,el filo,Filo,-75.31718258580204,3.552423851658011,POINT Z (-75.31718258580204 3.552423851658011 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
868,batatas,,-75.40245078273662,3.552744935653721,POINT Z (-75.40245078273662 3.552744935653721 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
869,las palmas,,-75.36523324294104,3.5533732957015145,POINT Z (-75.36523324294104 3.553373295701515 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
870,palmar,,-75.40728713376697,3.5552287311518107,POINT Z (-75.40728713376697 3.555228731151811 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
871,patio bonito,,-75.35092935322423,3.55537979109736,POINT Z (-75.35092935322423 3.55537979109736 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
872,primavera,,-75.29546729123877,3.5562779090795056,POINT Z (-75.29546729123877 3.556277909079506 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
873,palma rosa,,-75.30974038747532,3.55635823206453,POINT Z (-75.30974038747532 3.55635823206453 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
874,el cruce de batatas,,-75.40606561532114,3.556375550391724,POINT Z (-75.40606561532114 3.556375550391724 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
875,la villita,,-75.41291594882902,3.55713934985441,POINT Z (-75.41291594882902 3.55713934985441 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
876,el arrayan,,-75.31724647350941,3.5591572409405625,POINT Z (-75.31724647350941 3.559157240940563 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
877,la florida,,-75.35241018772625,3.55964604333066,POINT Z (-75.35241018772625 3.55964604333066 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
878,hacienda horizontes,Hacienda,-75.4234323333781,3.560018136405304,POINT Z (-75.4234323333781 3.560018136405304 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
879,palo quemado,,-75.40448732782107,3.560600600683134,POINT Z (-75.40448732782107 3.560600600683134 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
880,los olivos,,-75.314820123601,3.5783634064065497,POINT Z (-75.314820123601 3.57836340640655 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
881,buenos aires,,-75.30913750607218,3.579684724005609,POINT Z (-75.30913750607218 3.579684724005609 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
882,el jazmín,,-75.29312906020506,3.579806096415017,POINT Z (-75.29312906020506 3.579806096415017 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
883,el tigre,,-75.37695943077068,3.580035316404349,POINT Z (-75.37695943077068 3.580035316404349 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
884,la florida,,-75.31248248076625,3.571673627273413,POINT Z (-75.31248248076625 3.571673627273413 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
885,anape,,-75.39578591275409,3.572853238498792,POINT Z (-75.39578591275409 3.572853238498792 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
886,hacienda la granja,Hacienda,-75.39829263773551,3.573798063034364,POINT Z (-75.39829263773551 3.573798063034364 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
887,la aurora,,-75.3104907009702,3.5738213732306914,POINT Z (-75.31049070097021 3.573821373230691 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
888,palmira,,-75.30607591710789,3.57415630287582,POINT Z (-75.30607591710789 3.57415630287582 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
889,los mangos,,-75.41607338906654,3.574279429911944,POINT Z (-75.41607338906654 3.574279429911944 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
890,el prendedor,,-75.32546178586414,3.574619065650298,POINT Z (-75.32546178586414 3.574619065650298 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
891,nuevo horizonte,,-75.41680175445347,3.5758212488834444,POINT Z (-75.41680175445347 3.575821248883444 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
892,los ángeles,,-75.31764243493974,3.5758854925909573,POINT Z (-75.31764243493974 3.575885492590957 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,True
893,guamalito,,-75.31026375647053,3.576615976744758,POINT Z (-75.31026375647053 3.576615976744758 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
894,las manguitas,,-75.32116703442708,3.5766613319561986,POINT Z (-75.32116703442708 3.576661331956199 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
895,la fandanga,,-75.30846045383103,3.576821258026867,POINT Z (-75.30846045383103 3.576821258026867 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
896,la ceiba,,-75.39428601090404,3.580578049857866,POINT Z (-75.39428601090404 3.580578049857866 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
897,las palomas,Loma,-75.37484243623084,3.580664998621385,POINT Z (-75.37484243623084 3.580664998621385 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
898,campamento minero el dorado,,-75.37931820228916,3.580877521260668,POINT Z (-75.37931820228916 3.580877521260668 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
899,la pradera,,-75.31175605506232,3.581901680099547,POINT Z (-75.31175605506232 3.581901680099547 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
900,el placer,,-75.30803356806081,3.5828917399798206,POINT Z (-75.30803356806081 3.582891739979821 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
901,la cabaña,,-75.35379795960822,3.5834838363738126,POINT Z (-75.35379795960822 3.583483836373813 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
902,la pista,,-75.38693518394986,3.584383335132778,POINT Z (-75.38693518394986 3.584383335132778 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
903,las brisas,,-75.31800577285655,3.584757755339772,POINT Z (-75.31800577285655 3.584757755339772 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
904,plazuelas,,-75.42702187724531,3.5850448872101826,POINT Z (-75.42702187724531 3.585044887210183 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
905,la albania,,-75.31457412890386,3.5853937031112464,POINT Z (-75.31457412890386 3.585393703111246 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
906,la floresta,,-75.30681474414985,3.585697717884552,POINT Z (-75.30681474414985 3.585697717884552 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
907,balsillas,,-75.3143518320857,3.586011133658946,POINT Z (-75.31435183208571 3.586011133658946 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
908,puesto de monta,Puesto de monta,-75.38159654368305,3.586849058529803,POINT Z (-75.38159654368305 3.586849058529803 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
909,tetuaco,,-75.40427956035795,3.586868436288627,POINT Z (-75.40427956035795 3.586868436288627 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,True
910,casa juvenil,,-75.3826030564654,3.5881929783244715,POINT Z (-75.3826030564654 3.588192978324471 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
911,iglesia nuestra señora de lourdes,Iglesia,-75.38258877770208,3.588507542921611,POINT Z (-75.38258877770208 3.588507542921611 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
912,puesto de salud,Puesto de salud,-75.31403403013994,3.58859573262303,POINT Z (-75.31403403013994 3.58859573262303 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
913,escuela nuestra señora de lourdes,Escuela,-75.38255784492016,3.5888140180417056,POINT Z (-75.38255784492016 3.588814018041706 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
914,zanjanegra,Zanja,-75.39336454962555,3.5895974228601153,POINT Z (-75.39336454962555 3.589597422860115 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
915,carcel,Carcel,-75.38344776374377,3.5900370603990406,POINT Z (-75.38344776374377 3.590037060399041 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
916,caja agraria,,-75.38243887128166,3.590189345105494,POINT Z (-75.38243887128166 3.590189345105494 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
917,matadero,,-75.383619085814,3.59535753446749,POINT Z (-75.383619085814 3.59535753446749 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
918,chiparco,,-75.33562458617747,3.596751115965032,POINT Z (-75.33562458617747 3.596751115965032 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
