,geographic_name,geometry,site_type,date_mod,dictionary,geo_database,google_maps,open_street_maps,aerial_photograph,cartographic_sheet,longitude,latitude
2383,Paradero El Pindal,POINT Z (-75.59632748492594 3.725238347018931 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.59632748492594,3.725238347018931
2384,Balcones,POINT Z (-75.60821186951196 3.719220791365011 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.60821186951196,3.719220791365011
2385,La Margarita,POINT Z (-75.59291323783667 3.72187099302748 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.59291323783667,3.72187099302748
2386,Betania Mesón,POINT Z (-75.59690715462546 3.694489716242538 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.59690715462546,3.6944897162425376
2387,Adventista,POINT Z (-75.59719159515477 3.696621402581907 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.59719159515477,3.6966214025819073
2388,Campo Alegre,POINT Z (-75.60290143703047 3.707457979748412 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.60290143703047,3.7074579797484115
2389,La Primavera,POINT Z (-75.67680853269616 3.698847081437642 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.67680853269616,3.698847081437642
2390,Los Laureles,POINT Z (-75.60481466279467 3.73371865342504 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.60481466279467,3.73371865342504
2391,Pensilvania,POINT Z (-75.66465558489125 3.698398887510398 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.66465558489125,3.698398887510398
2392,Minas de Cobre,POINT Z (-75.65412646451922 3.733936380076637 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.65412646451922,3.733936380076637
2393,El Porvenir,POINT Z (-75.6454265095185 3.725448588839138 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.6454265095185,3.725448588839138
2394,El Briñez,POINT Z (-75.65104269151497 3.712269250661445 0),,2016-09-07T00:00:00+00:00,True,True,False,False,False,False,-75.65104269151497,3.712269250661445
2395,Berlín,POINT Z (-75.67954420318449 3.735382217687714 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.67954420318449,3.7353822176877136
2396,Santa Lucía,POINT Z (-75.67016108250289 3.739107839512331 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.67016108250289,3.7391078395123305
2397,San Francisco,POINT Z (-75.62295497521657 3.77812485797951 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.62295497521657,3.7781248579795097
2398,San Miguel,POINT Z (-75.61824918406664 3.776283575663834 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.61824918406664,3.776283575663834
2399,San Joaquín,POINT Z (-75.59872724108173 3.776217206201331 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.59872724108173,3.776217206201331
2400,Las Delicias,POINT Z (-75.59661159891161 3.775978500094598 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.59661159891161,3.775978500094598
2401,La Cañada,POINT Z (-75.59760913335926 3.771804559049494 0),Cañada,2016-09-07T00:00:00+00:00,True,True,False,False,False,False,-75.59760913335926,3.7718045590494937
2402,El Ecuador,POINT Z (-75.59842962493865 3.767686285258135 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.59842962493865,3.7676862852581348
2403,Los Naranjos,POINT Z (-75.61732485516826 3.770964794255089 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.61732485516826,3.770964794255089
2404,Santa Inés,POINT Z (-75.62100437599156 3.751849205391263 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.62100437599156,3.7518492053912627
2405,Las Marías,POINT Z (-75.64868330175943 3.75168324160819 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.64868330175943,3.75168324160819
2406,La Tolda,POINT Z (-75.65291314141943 3.740987705905732 0),,2016-09-07T00:00:00+00:00,True,True,False,False,False,False,-75.65291314141943,3.740987705905732
2407,El Descanso,POINT Z (-75.64726149371344 3.741952441195456 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.64726149371344,3.7419524411954557
2408,Las Violetas,POINT Z (-75.64633996632216 3.739835075552285 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.64633996632216,3.739835075552285
2409,La Miranda,POINT Z (-75.64459570696437 3.736529691727673 0),,2016-09-07T00:00:00+00:00,False,True,False,False,False,False,-75.64459570696437,3.7365296917276734
2410,El Relámpago,POINT Z (-75.64226742253311 3.736022101416288 0),,2016-09-07T00:00:00+00:00,True,True,False,False,False,False,-75.64226742253311,3.7360221014162875
2411,La Polonia,POINT Z (-75.84899508203699 3.824793578496574 0),,2016-08-24T00:00:00+00:00,False,True,False,False,False,False,-75.84899508203699,3.8247935784965743
2412,Hacienda Germania,POINT Z (-75.80159411769412 3.869454267598441 0),Hacienda,2016-08-24T00:00:00+00:00,False,True,False,False,False,False,-75.80159411769412,3.869454267598441
2413,El Brillante,POINT Z (-75.73412170671561 3.827011063776178 0),,2016-08-24T00:00:00+00:00,False,True,False,False,False,False,-75.73412170671561,3.827011063776178
2414,Las Vegas,POINT Z (-75.98358787286705 3.692778917915231 0),,2016-09-01T00:00:00+00:00,True,True,False,False,False,False,-75.98358787286705,3.6927789179152306
2415,La Playa,POINT Z (-75.97879839535224 3.754136219638255 0),,2016-09-01T00:00:00+00:00,False,True,False,False,False,False,-75.97879839535224,3.754136219638255
2416,Agualinda,POINT Z (-75.98390633814233 3.75694890038021 0),,2016-09-01T00:00:00+00:00,False,True,False,False,False,False,-75.98390633814233,3.7569489003802103
2417,Hacienda El Cofre,POINT Z (-75.98339133121301 3.756287958168357 0),Hacienda,2016-09-01T00:00:00+00:00,False,True,False,False,False,False,-75.98339133121301,3.7562879581683575
2418,Hacienda Las Hondas,POINT Z (-75.99431226242226 3.765299129695789 0),Hacienda,2016-09-01T00:00:00+00:00,False,True,False,False,False,False,-75.99431226242226,3.7652991296957894
2419,Filadelfia,POINT Z (-75.98997588603687 3.772732391171317 0),,2016-09-01T00:00:00+00:00,False,True,False,False,False,False,-75.98997588603687,3.7727323911713166
2420,Miravalle,POINT Z (-75.9371686493657 3.778503218524083 0),,2016-09-01T00:00:00+00:00,False,True,False,False,False,False,-75.9371686493657,3.778503218524083
2421,Hacienda La Torre,POINT Z (-75.98092515330202 3.780634143531663 0),Hacienda,2016-09-01T00:00:00+00:00,False,True,False,False,False,False,-75.98092515330202,3.780634143531663
2422,Las Auras,POINT Z (-75.99730464958785 3.698534192387572 0),,2016-09-01T00:00:00+00:00,False,True,False,False,False,False,-75.99730464958785,3.6985341923875716
2423,Hacienda La Esperanza,POINT Z (-75.98651482912064 3.744238390927806 0),Hacienda,2016-09-01T00:00:00+00:00,False,True,False,False,False,False,-75.98651482912064,3.744238390927806
2424,La Honda,POINT Z (-75.99010457675377 3.772447441899932 0),,2016-09-01T00:00:00+00:00,False,True,False,False,False,False,-75.99010457675377,3.772447441899932
2425,El Vergel,POINT Z (-75.83831163332553 3.602193393948041 0),,2016-09-09T00:00:00+00:00,False,True,False,False,False,False,-75.83831163332553,3.602193393948041
2426,Catalina,POINT Z (-75.80790291010561 3.607235036571408 0),,2016-09-09T00:00:00+00:00,False,True,False,False,False,False,-75.80790291010561,3.6072350365714083
2427,La Albania,POINT Z (-75.85979849076284 3.607144841457497 0),,2016-09-09T00:00:00+00:00,False,True,False,False,False,False,-75.85979849076284,3.6071448414574974
2428,La Cueva,POINT Z (-75.85978870257846 3.607879449845686 0),,2016-09-09T00:00:00+00:00,True,True,False,False,False,False,-75.85978870257846,3.607879449845686
2429,Balsora,POINT Z (-75.81029992401078 3.61080679018552 0),,2016-09-09T00:00:00+00:00,False,True,False,False,False,False,-75.81029992401078,3.61080679018552
2430,El Plan,POINT Z (-75.85220929566795 3.611638587618388 0),,2016-09-09T00:00:00+00:00,False,True,False,False,False,False,-75.85220929566795,3.6116385876183883
2431,La Profunda,POINT Z (-75.83607187837829 3.612583707819529 0),,2016-09-09T00:00:00+00:00,False,True,False,False,False,False,-75.83607187837829,3.612583707819529
2432,El Prodigio,POINT Z (-75.82639841768147 3.613280185811486 0),,2016-09-09T00:00:00+00:00,True,True,False,False,False,False,-75.82639841768147,3.613280185811486
2433,Albania,POINT Z (-75.8447283082224 3.613821178415433 0),,2016-09-09T00:00:00+00:00,True,True,False,False,False,False,-75.8447283082224,3.613821178415433
2434,El Aguacero,POINT Z (-75.85728577924597 3.613832361074762 0),,2016-09-09T00:00:00+00:00,False,True,False,False,False,False,-75.85728577924597,3.613832361074762
2435,Las Garras,POINT Z (-75.83477325124069 3.617980853485878 0),,2016-09-09T00:00:00+00:00,False,True,False,False,False,False,-75.83477325124069,3.6179808534858777
2436,El Berlín,POINT Z (-75.84480331689551 3.619978140463318 0),,2016-09-09T00:00:00+00:00,False,True,False,False,False,False,-75.84480331689551,3.6199781404633185
2437,Finca El Prodigio,POINT Z (-75.81208020448413 3.621596463669447 0),Finca,2016-09-09T00:00:00+00:00,False,True,False,False,False,False,-75.81208020448413,3.6215964636694467
2438,El Volantín,POINT Z (-75.80395196711298 3.621994608427747 0),,2016-09-09T00:00:00+00:00,False,True,False,False,False,False,-75.80395196711298,3.6219946084277472
2439,Finca Cueva Loca,POINT Z (-75.807298315881 3.625288925056461 0),Finca,2016-09-09T00:00:00+00:00,False,True,False,False,False,False,-75.807298315881,3.625288925056461
2440,El Danubio,POINT Z (-75.851243778808 3.626733101284147 0),,2016-09-09T00:00:00+00:00,False,True,False,False,False,False,-75.851243778808,3.626733101284147
2441,San Pablo,POINT Z (-75.83529809402214 3.627886425723496 0),,2016-09-09T00:00:00+00:00,False,True,False,False,False,False,-75.83529809402214,3.627886425723496
2442,Finca El Paraíso,POINT Z (-75.81210233215859 3.632990794111985 0),Finca,2016-09-09T00:00:00+00:00,False,True,False,False,False,False,-75.81210233215859,3.6329907941119854
2443,La Playa,POINT Z (-75.85370896922063 3.647470512054748 0),,2016-09-09T00:00:00+00:00,False,True,False,False,False,False,-75.85370896922063,3.647470512054748
2444,Escuela La Albania,POINT Z (-75.86207765661075 3.606691852167818 0),Escuela,2016-09-09T00:00:00+00:00,False,True,False,False,False,False,-75.86207765661075,3.606691852167818
2445,Vereda Miraflores,POINT Z (-75.83802694919719 4.012746574695772 0),Vereda,2015-01-05T00:00:00+00:00,False,True,False,False,False,False,-75.83802694919719,4.012746574695772
2446,Vereda Tibi,POINT Z (-75.82947496208035 4.046645573554357 0),Vereda,2015-01-05T00:00:00+00:00,False,True,False,False,False,False,-75.82947496208035,4.046645573554357
2447,Inspección de Policía San José de Las Hermosas,POINT Z (-75.69435874343773 3.905332013169457 0),Inspección de policía,2014-12-05T00:00:00+00:00,False,True,False,False,False,False,-75.69435874343773,3.9053320131694567
2448,Vista Hermosa,POINT Z (-75.41359120961873 3.850511996443636 0),,2015-03-04T00:00:00+00:00,False,True,False,False,False,False,-75.41359120961873,3.8505119964436356
2449,Vereda Maquito,POINT Z (-75.3797456300701 3.847986661350778 0),Vereda,2015-03-04T00:00:00+00:00,False,True,False,False,False,False,-75.3797456300701,3.847986661350778
2450,Vereda Ventaquemada,POINT Z (-75.30777685652895 3.82409521682031 0),Vereda,2015-03-04T00:00:00+00:00,False,True,False,False,False,False,-75.30777685652895,3.8240952168203104
2451,Olaya Herrera,POINT Z (-75.33197444775162 3.812349359741201 0),,2015-03-04T00:00:00+00:00,False,True,False,False,False,False,-75.33197444775162,3.8123493597412006
2452,El Llano,POINT Z (-75.33461587331357 3.819435925914718 0),,2015-03-04T00:00:00+00:00,False,True,False,False,False,False,-75.33461587331357,3.8194359259147177
2453,Cabecera Del Llano,POINT Z (-75.33962748317063 3.822283127239936 0),,2015-03-04T00:00:00+00:00,False,True,False,False,False,False,-75.33962748317063,3.8222831272399365
2454,Vereda El Maco,POINT Z (-75.37977364840094 3.829341003765955 0),Vereda,2015-03-04T00:00:00+00:00,False,True,False,False,False,False,-75.37977364840094,3.829341003765955
2455,Vereda Chontaduro,POINT Z (-75.37846847700031 3.815758999329905 0),Vereda,2015-03-04T00:00:00+00:00,False,True,False,False,False,False,-75.37846847700031,3.815758999329905
2456,Vereda Yaguará,POINT Z (-75.3214692564237 3.788796422370224 0),Vereda,2015-03-04T00:00:00+00:00,False,True,False,False,False,False,-75.3214692564237,3.788796422370224
2457,Lemaya,POINT Z (-75.38484151404438 3.790125005986218 0),,2015-03-04T00:00:00+00:00,True,True,False,False,False,False,-75.38484151404438,3.7901250059862184
2458,Vereda Llano Largo,POINT Z (-75.2955644961382 3.807088257552745 0),Vereda,2015-03-04T00:00:00+00:00,False,True,False,False,False,False,-75.2955644961382,3.807088257552745
2459,El Maco,POINT Z (-75.40640016428443 3.866107131251311 0),,2015-03-04T00:00:00+00:00,False,True,False,False,False,False,-75.40640016428443,3.866107131251311
2460,Vereda Los Guayabos,POINT Z (-75.37581811090651 3.871286377325886 0),Vereda,2015-03-04T00:00:00+00:00,False,True,False,False,False,False,-75.37581811090651,3.8712863773258857
2461,Yaguara,POINT Z (-75.34236593231063 3.784832797760234 0),,2015-03-04T00:00:00+00:00,False,True,False,False,False,False,-75.34236593231063,3.7848327977602336
2462,Vereda Alto Redondo,POINT Z (-75.42167851344016 3.805700537686289 0),Vereda,2015-03-04T00:00:00+00:00,False,True,False,False,False,False,-75.42167851344016,3.8057005376862887
2463,Vereda Playa Verde,POINT Z (-75.32223474719993 3.86518827064477 0),Vereda,2015-03-04T00:00:00+00:00,False,True,False,False,False,False,-75.32223474719993,3.8651882706447696
2464,Vereda Lemaya,POINT Z (-75.37762984968698 3.801521621441218 0),Vereda,2015-03-04T00:00:00+00:00,False,True,False,False,False,False,-75.37762984968698,3.801521621441218
2465,Vereda Tetuán Calarca,POINT Z (-75.42363505975479 3.768810588176164 0),Vereda,2015-04-21T00:00:00+00:00,False,True,False,False,False,False,-75.42363505975479,3.768810588176164
2466,Vereda Guaini,POINT Z (-75.36878453779012 3.698467516095244 0),Vereda,2015-04-21T00:00:00+00:00,False,True,False,False,False,False,-75.36878453779012,3.698467516095244
2467,Vereda Yaguará,POINT Z (-75.32904425495383 3.771004767023849 0),Vereda,2015-04-21T00:00:00+00:00,False,True,False,False,False,False,-75.32904425495383,3.7710047670238493
2468,Vereda La Calera,POINT Z (-75.29791966559041 3.76804310686909 0),Vereda,2015-04-21T00:00:00+00:00,False,True,False,False,False,False,-75.29791966559041,3.7680431068690905
2469,Vereda Tamarco,POINT Z (-75.31171161598803 3.710241206701726 0),Vereda,2015-04-21T00:00:00+00:00,False,True,False,False,False,False,-75.31171161598803,3.710241206701726
2470,Vereda Libertad,POINT Z (-75.38684131014159 3.695262926368848 0),Vereda,2015-04-21T00:00:00+00:00,False,True,False,False,False,False,-75.38684131014159,3.695262926368848
2471,Vereda Pipini,POINT Z (-75.41281787546514 3.718885993389991 0),Vereda,2015-04-21T00:00:00+00:00,False,True,False,False,False,False,-75.41281787546514,3.718885993389991
2472,Vereda Maica,POINT Z (-75.34449097766884 3.757806724249956 0),Vereda,2015-04-21T00:00:00+00:00,False,True,False,False,False,False,-75.34449097766884,3.757806724249956
2473,Vereda La Ceiba,POINT Z (-75.32580110579079 3.744312208808571 0),Vereda,2015-04-21T00:00:00+00:00,False,True,False,False,False,False,-75.32580110579079,3.744312208808571
2474,Vereda Batatas,POINT Z (-75.39880360736525 3.513059933851147 0),Vereda,2015-10-31T00:00:00+00:00,False,True,False,False,False,False,-75.39880360736525,3.5130599338511472
2475,Vereda Negro,POINT Z (-75.37808607383272 3.517215513898539 0),Vereda,2015-10-31T00:00:00+00:00,False,True,False,False,False,False,-75.37808607383272,3.517215513898539
2476,Vereda Caldera,POINT Z (-75.38250988427956 3.527463668206579 0),Vereda,2015-10-31T00:00:00+00:00,False,True,False,False,False,False,-75.38250988427956,3.5274636682065794
2477,Vereda Paipa,POINT Z (-75.33369364025955 3.544919669982312 0),Vereda,2015-10-31T00:00:00+00:00,False,True,False,False,False,False,-75.33369364025955,3.5449196699823124
2478,Sector Nuevo Horizonte,POINT Z (-75.42742584458499 3.547612625480577 0),Sector,2015-10-31T00:00:00+00:00,False,True,False,False,False,False,-75.42742584458499,3.547612625480577
2479,Vereda Paipa,POINT Z (-75.35186853014645 3.550233969913573 0),Vereda,2015-10-31T00:00:00+00:00,False,True,False,False,False,False,-75.35186853014645,3.5502339699135725
2480,Vereda Villita,POINT Z (-75.41219856965472 3.55203822993841 0),Vereda,2015-10-31T00:00:00+00:00,False,True,False,False,False,False,-75.41219856965472,3.55203822993841
2481,Vereda Anape,POINT Z (-75.38479070251842 3.556637636433699 0),Vereda,2015-10-31T00:00:00+00:00,False,True,False,False,False,False,-75.38479070251842,3.556637636433699
2482,Vereda Paipa,POINT Z (-75.36727291863406 3.573918080449221 0),Vereda,2015-10-31T00:00:00+00:00,False,True,False,False,False,False,-75.36727291863406,3.5739180804492214
2483,Vereda Paipa,POINT Z (-75.37904831674848 3.576911708599859 0),Vereda,2015-10-31T00:00:00+00:00,False,True,False,False,False,False,-75.37904831674848,3.576911708599859
2484,Inspeccion de Policia Balsillas,POINT Z (-75.31413930552719 3.585554290601991 0),,2015-10-31T00:00:00+00:00,False,True,False,False,False,False,-75.31413930552719,3.5855542906019915
